alert_id,timestamp,employee_id,hostname,severity,alert_type,mitre_attack,source_ip,destination_ip,description
ALT000170,2026-04-28 16:29:28.129773,EMP00404,HOST0047,High,Suspicious PowerShell,T1059,10.41.155.46,10.123.104.245,Data Exfiltration detected on HOST0047
ALT000171,2026-07-19 03:51:28.129773,EMP00045,HOST0152,Low,Failed Login,T1078,10.16.21.174,10.7.142.162,Data Exfiltration detected on HOST0152
ALT000172,2026-06-29 14:09:28.129773,EMP00268,HOST0172,Low,Data Exfiltration,T1021,172.30.9.87,10.211.40.137,Ransomware Activity detected on HOST0172
ALT000173,2026-05-14 20:25:28.129773,EMP00144,HOST0187,Medium,Ransomware Activity,T1021,192.168.246.242,10.83.66.28,Failed Login detected on HOST0187
ALT000174,2026-05-07 07:51:28.129773,EMP00125,HOST0078,Critical,Privilege Escalation,T1041,10.43.147.45,10.127.117.243,Malware Detection detected on HOST0078
ALT000175,2026-05-24 15:03:28.129773,EMP00024,HOST0081,High,Suspicious PowerShell,T1562,172.25.69.179,10.170.195.9,Credential Dumping detected on HOST0081
ALT000176,2026-07-28 13:33:28.129773,EMP00288,HOST0057,Critical,Malware Detection,T1041,192.168.121.254,10.56.47.208,Ransomware Activity detected on HOST0057
ALT000177,2026-05-11 16:37:28.129773,EMP00334,HOST0198,Low,Malware Detection,T1486,10.241.111.35,10.54.7.113,Credential Dumping detected on HOST0198
ALT000178,2026-06-06 05:17:28.129773,EMP00261,HOST0121,Medium,Privilege Escalation,T1041,10.64.149.201,10.95.86.167,Ransomware Activity detected on HOST0121
ALT000179,2026-07-24 09:16:28.129773,EMP00345,HOST0122,High,Suspicious PowerShell,T1059,192.168.166.174,10.198.85.30,Credential Dumping detected on HOST0122
ALT000180,2026-07-22 22:42:28.129773,EMP00407,HOST0022,Critical,Failed Login,T1003,192.168.107.21,10.77.70.155,Malware Detection detected on HOST0022
ALT000181,2026-05-08 20:39:28.129773,EMP00372,HOST0078,Low,Malware Detection,T1021,10.43.147.45,10.164.116.191,Failed Login detected on HOST0078
ALT000182,2026-07-27 04:44:28.129773,EMP00386,HOST0167,Low,Privilege Escalation,T1486,10.95.188.148,10.190.117.188,Malware Detection detected on HOST0167
ALT000183,2026-05-22 17:42:28.129773,EMP00329,HOST0044,Low,Ransomware Activity,T1021,172.30.182.145,10.149.62.148,Credential Dumping detected on HOST0044
ALT000184,2026-05-19 00:11:28.129773,EMP00146,HOST0005,Low,Malware Detection,T1041,10.180.255.199,10.250.2.92,Ransomware Activity detected on HOST0005
ALT000185,2026-05-05 09:44:28.129773,EMP00323,HOST0047,Low,Data Exfiltration,T1021,10.41.155.46,10.26.76.109,Failed Login detected on HOST0047
ALT000186,2026-06-05 19:17:28.129773,EMP00400,HOST0108,Low,Failed Login,T1078,10.139.8.132,10.228.8.49,Privilege Escalation detected on HOST0108
ALT000187,2026-05-24 10:01:28.129773,EMP00119,HOST0056,Medium,Malware Detection,T1041,172.16.238.134,10.224.106.221,Suspicious PowerShell detected on HOST0056
ALT000188,2026-07-07 22:33:28.129773,EMP00238,HOST0176,Medium,Ransomware Activity,T1078,172.28.18.230,10.223.11.123,Privilege Escalation detected on HOST0176
ALT000189,2026-06-19 23:34:28.129773,EMP00223,HOST0019,Low,Privilege Escalation,T1041,10.62.153.70,10.156.74.59,Failed Login detected on HOST0019
ALT000190,2026-05-16 10:07:28.129773,EMP00304,HOST0103,Critical,Privilege Escalation,T1562,10.108.214.10,10.189.167.152,Ransomware Activity detected on HOST0103
ALT000191,2026-06-29 19:37:28.129773,EMP00126,HOST0156,High,Ransomware Activity,T1059,192.168.166.35,10.121.156.251,Suspicious PowerShell detected on HOST0156
ALT000192,2026-05-11 00:21:28.129773,EMP00202,HOST0136,Low,Ransomware Activity,T1021,192.168.139.227,10.149.91.213,Suspicious PowerShell detected on HOST0136
ALT000193,2026-07-03 18:18:28.129773,EMP00279,HOST0185,Critical,Data Exfiltration,T1059,192.168.97.143,10.138.207.82,Data Exfiltration detected on HOST0185
ALT000194,2026-05-07 10:10:28.129773,EMP00353,HOST0040,Critical,Malware Detection,T1003,10.86.134.114,10.251.67.147,Failed Login detected on HOST0040
ALT000195,2026-06-10 17:36:28.129773,EMP00084,HOST0125,Low,Suspicious PowerShell,T1078,10.221.27.17,10.151.227.20,Credential Dumping detected on HOST0125
ALT000196,2026-05-28 18:00:28.129773,EMP00230,HOST0026,High,Malware Detection,T1562,10.74.147.105,10.60.133.185,Data Exfiltration detected on HOST0026
ALT000197,2026-06-07 02:48:28.129773,EMP00275,HOST0153,Critical,Privilege Escalation,T1021,192.168.220.250,10.150.122.41,Failed Login detected on HOST0153
ALT000198,2026-06-01 01:53:28.129773,EMP00312,HOST0023,Critical,Privilege Escalation,T1078,10.208.130.22,10.245.31.129,Privilege Escalation detected on HOST0023
ALT000199,2026-05-21 23:33:28.129773,EMP00492,HOST0076,Low,Ransomware Activity,T1041,172.30.255.206,10.47.203.60,Credential Dumping detected on HOST0076
ALT000200,2026-04-29 14:51:28.129773,EMP00039,HOST0085,Medium,Failed Login,T1021,10.3.137.114,10.81.87.233,Privilege Escalation detected on HOST0085
ALT000201,2026-05-28 11:34:28.129773,EMP00375,HOST0066,Low,Credential Dumping,T1562,172.20.152.93,10.102.192.11,Malware Detection detected on HOST0066
ALT000202,2026-07-27 17:50:28.129773,EMP00462,HOST0016,Critical,Credential Dumping,T1041,10.85.14.125,10.168.103.193,Credential Dumping detected on HOST0016
ALT000203,2026-07-23 16:10:28.129773,EMP00495,HOST0154,Low,Malware Detection,T1059,172.31.206.108,10.74.90.8,Data Exfiltration detected on HOST0154
ALT000204,2026-06-11 21:08:28.129773,EMP00467,HOST0093,Low,Suspicious PowerShell,T1041,192.168.225.205,10.244.172.125,Privilege Escalation detected on HOST0093
ALT000205,2026-06-15 13:21:28.129773,EMP00408,HOST0148,Critical,Failed Login,T1562,172.20.197.108,10.192.233.53,Suspicious PowerShell detected on HOST0148
ALT000206,2026-04-28 18:01:28.129773,EMP00171,HOST0029,Low,Suspicious PowerShell,T1021,172.16.250.158,10.170.131.158,Data Exfiltration detected on HOST0029
ALT000207,2026-05-27 02:38:28.129773,EMP00381,HOST0175,Critical,Data Exfiltration,T1021,10.250.177.124,10.39.202.248,Malware Detection detected on HOST0175
ALT000208,2026-07-27 06:10:28.129773,EMP00209,HOST0058,High,Ransomware Activity,T1021,172.16.253.54,10.49.160.226,Ransomware Activity detected on HOST0058
ALT000209,2026-04-30 09:46:28.129773,EMP00477,HOST0041,Critical,Malware Detection,T1041,172.19.148.238,10.255.213.48,Privilege Escalation detected on HOST0041
ALT000210,2026-06-19 16:45:28.129773,EMP00091,HOST0142,High,Privilege Escalation,T1003,192.168.158.28,10.127.60.213,Credential Dumping detected on HOST0142
ALT000211,2026-06-16 22:07:28.129773,EMP00165,HOST0175,Low,Credential Dumping,T1021,10.250.177.124,10.222.209.101,Failed Login detected on HOST0175
ALT000212,2026-07-22 05:51:28.129773,EMP00415,HOST0183,Low,Malware Detection,T1486,172.16.184.36,10.202.47.113,Ransomware Activity detected on HOST0183
ALT000213,2026-05-02 21:59:28.129773,EMP00038,HOST0013,Medium,Credential Dumping,T1003,192.168.166.223,10.173.202.126,Ransomware Activity detected on HOST0013
ALT000214,2026-07-05 10:58:28.129773,EMP00199,HOST0153,Critical,Data Exfiltration,T1078,192.168.220.250,10.75.210.81,Failed Login detected on HOST0153
ALT000215,2026-06-24 04:53:28.129773,EMP00344,HOST0150,Low,Ransomware Activity,T1003,172.18.157.147,10.158.80.6,Data Exfiltration detected on HOST0150
ALT000216,2026-06-29 03:53:28.129773,EMP00167,HOST0158,Critical,Credential Dumping,T1486,10.84.211.47,10.39.189.101,Ransomware Activity detected on HOST0158
ALT000217,2026-06-07 02:14:28.129773,EMP00339,HOST0080,Medium,Failed Login,T1041,172.27.207.144,10.129.228.55,Malware Detection detected on HOST0080
ALT000218,2026-04-29 01:14:28.129773,EMP00108,HOST0109,Medium,Privilege Escalation,T1041,172.17.94.28,10.187.248.41,Privilege Escalation detected on HOST0109
ALT000219,2026-06-17 21:42:28.129773,EMP00241,HOST0017,Low,Failed Login,T1562,172.18.113.218,10.8.219.131,Ransomware Activity detected on HOST0017
ALT000220,2026-06-09 04:29:28.129773,EMP00338,HOST0110,Critical,Data Exfiltration,T1562,192.168.86.35,10.91.211.17,Privilege Escalation detected on HOST0110
ALT000221,2026-06-21 05:31:28.129773,EMP00245,HOST0100,High,Privilege Escalation,T1562,192.168.70.67,10.202.156.42,Data Exfiltration detected on HOST0100
ALT000222,2026-05-09 02:11:28.129773,EMP00222,HOST0020,High,Privilege Escalation,T1003,192.168.198.89,10.34.156.69,Suspicious PowerShell detected on HOST0020
ALT000223,2026-05-19 23:11:28.129773,EMP00149,HOST0165,Low,Malware Detection,T1078,172.27.63.54,10.127.4.41,Privilege Escalation detected on HOST0165
ALT000224,2026-05-19 15:28:28.129773,EMP00161,HOST0141,Low,Ransomware Activity,T1486,172.20.180.243,10.226.153.149,Failed Login detected on HOST0141
ALT000225,2026-05-25 18:22:28.129773,EMP00307,HOST0052,Critical,Credential Dumping,T1078,192.168.208.126,10.96.251.22,Credential Dumping detected on HOST0052
ALT000226,2026-05-25 01:14:28.129773,EMP00382,HOST0145,Low,Data Exfiltration,T1003,172.20.1.233,10.21.23.174,Suspicious PowerShell detected on HOST0145
ALT000227,2026-06-04 23:37:28.129773,EMP00049,HOST0186,Critical,Credential Dumping,T1486,192.168.75.186,10.227.235.178,Ransomware Activity detected on HOST0186
ALT000228,2026-05-21 03:01:28.129773,EMP00065,HOST0159,Critical,Malware Detection,T1562,192.168.241.38,10.8.253.248,Credential Dumping detected on HOST0159
ALT000229,2026-05-11 14:17:28.129773,EMP00210,HOST0104,High,Data Exfiltration,T1059,10.86.142.8,10.14.243.135,Ransomware Activity detected on HOST0104
ALT000230,2026-06-14 20:40:28.129773,EMP00053,HOST0141,Medium,Credential Dumping,T1059,172.20.180.243,10.34.203.89,Credential Dumping detected on HOST0141
ALT000231,2026-05-27 18:46:28.129773,EMP00085,HOST0029,Critical,Ransomware Activity,T1562,172.16.250.158,10.59.98.135,Credential Dumping detected on HOST0029
ALT000232,2026-07-28 08:10:28.129773,EMP00016,HOST0070,High,Suspicious PowerShell,T1059,10.113.230.254,10.111.25.66,Ransomware Activity detected on HOST0070
ALT000233,2026-05-02 18:14:28.129773,EMP00313,HOST0119,Medium,Data Exfiltration,T1078,10.167.108.199,10.137.44.168,Credential Dumping detected on HOST0119
ALT000234,2026-05-11 06:53:28.129773,EMP00443,HOST0075,High,Credential Dumping,T1041,172.24.44.28,10.53.207.195,Data Exfiltration detected on HOST0075
ALT000235,2026-05-21 00:06:28.129773,EMP00375,HOST0187,Critical,Malware Detection,T1003,192.168.246.242,10.180.79.67,Credential Dumping detected on HOST0187
ALT000236,2026-06-06 01:09:28.129773,EMP00297,HOST0035,Critical,Data Exfiltration,T1003,172.24.103.163,10.171.128.94,Failed Login detected on HOST0035
ALT000237,2026-06-03 09:46:28.129773,EMP00405,HOST0052,Medium,Credential Dumping,T1021,192.168.208.126,10.107.81.246,Suspicious PowerShell detected on HOST0052
ALT000238,2026-07-01 08:34:28.129773,EMP00251,HOST0084,Medium,Failed Login,T1562,172.25.75.99,10.215.243.164,Privilege Escalation detected on HOST0084
ALT000239,2026-07-18 07:54:28.129773,EMP00039,HOST0162,Medium,Suspicious PowerShell,T1021,10.133.95.23,10.118.152.236,Suspicious PowerShell detected on HOST0162
ALT000240,2026-07-20 22:00:28.129773,EMP00052,HOST0020,Medium,Suspicious PowerShell,T1021,192.168.198.89,10.99.68.113,Failed Login detected on HOST0020
ALT000241,2026-06-01 00:59:28.129773,EMP00362,HOST0043,Low,Data Exfiltration,T1003,172.16.18.90,10.188.252.137,Failed Login detected on HOST0043
ALT000242,2026-05-20 03:14:28.129773,EMP00397,HOST0080,Critical,Failed Login,T1078,172.27.207.144,10.194.37.104,Malware Detection detected on HOST0080
ALT000243,2026-06-07 11:17:28.129773,EMP00176,HOST0015,Medium,Credential Dumping,T1041,10.117.184.183,10.74.178.248,Privilege Escalation detected on HOST0015
ALT000244,2026-06-08 11:10:28.129773,EMP00326,HOST0146,Medium,Suspicious PowerShell,T1003,172.18.132.194,10.184.110.42,Privilege Escalation detected on HOST0146
ALT000245,2026-06-27 13:18:28.129773,EMP00121,HOST0020,High,Credential Dumping,T1078,192.168.198.89,10.235.110.49,Malware Detection detected on HOST0020
ALT000246,2026-07-16 23:58:28.129773,EMP00319,HOST0109,Critical,Failed Login,T1059,172.17.94.28,10.107.131.25,Ransomware Activity detected on HOST0109
ALT000247,2026-05-03 16:20:28.129773,EMP00341,HOST0047,High,Ransomware Activity,T1003,10.41.155.46,10.244.169.77,Malware Detection detected on HOST0047
ALT000248,2026-07-01 10:02:28.129773,EMP00500,HOST0163,Critical,Ransomware Activity,T1021,172.23.44.28,10.42.237.133,Ransomware Activity detected on HOST0163
ALT000249,2026-06-25 22:53:28.129773,EMP00079,HOST0093,Medium,Failed Login,T1059,192.168.225.205,10.231.73.148,Suspicious PowerShell detected on HOST0093
ALT000250,2026-06-21 05:08:28.129773,EMP00231,HOST0030,Low,Malware Detection,T1041,192.168.49.127,10.88.90.234,Malware Detection detected on HOST0030
ALT000251,2026-07-18 20:35:28.129773,EMP00183,HOST0110,Medium,Data Exfiltration,T1003,192.168.86.35,10.1.237.246,Suspicious PowerShell detected on HOST0110
ALT000252,2026-06-29 05:47:28.129773,EMP00261,HOST0022,High,Privilege Escalation,T1021,192.168.107.21,10.139.239.172,Credential Dumping detected on HOST0022
ALT000253,2026-06-04 12:37:28.129773,EMP00295,HOST0153,High,Ransomware Activity,T1041,192.168.220.250,10.189.132.208,Credential Dumping detected on HOST0153
ALT000254,2026-07-17 13:55:28.129773,EMP00379,HOST0133,High,Failed Login,T1021,10.88.43.111,10.59.29.6,Ransomware Activity detected on HOST0133
ALT000255,2026-04-28 21:00:28.129773,EMP00100,HOST0188,High,Malware Detection,T1021,172.28.254.122,10.86.246.163,Privilege Escalation detected on HOST0188
ALT000256,2026-05-16 06:43:28.129773,EMP00206,HOST0199,High,Ransomware Activity,T1021,10.151.152.72,10.172.179.163,Credential Dumping detected on HOST0199
ALT000257,2026-07-23 23:00:28.129773,EMP00288,HOST0015,Low,Failed Login,T1078,10.117.184.183,10.130.66.169,Credential Dumping detected on HOST0015
ALT000258,2026-05-18 20:24:28.129773,EMP00121,HOST0167,High,Credential Dumping,T1078,10.95.188.148,10.48.193.127,Suspicious PowerShell detected on HOST0167
ALT000259,2026-05-10 09:32:28.129773,EMP00236,HOST0101,Medium,Failed Login,T1021,172.24.237.122,10.221.9.51,Data Exfiltration detected on HOST0101
ALT000260,2026-05-06 10:26:28.129773,EMP00323,HOST0190,High,Data Exfiltration,T1078,10.236.7.32,10.179.0.35,Credential Dumping detected on HOST0190
ALT000261,2026-05-22 21:14:28.129773,EMP00196,HOST0191,Low,Privilege Escalation,T1041,10.244.186.175,10.230.95.5,Malware Detection detected on HOST0191
ALT000262,2026-07-28 03:37:28.129773,EMP00257,HOST0040,High,Data Exfiltration,T1562,10.86.134.114,10.31.109.182,Privilege Escalation detected on HOST0040
ALT000263,2026-05-21 02:05:28.129773,EMP00051,HOST0015,Low,Privilege Escalation,T1041,10.117.184.183,10.254.93.117,Data Exfiltration detected on HOST0015
ALT000264,2026-04-30 06:28:28.129773,EMP00150,HOST0114,High,Ransomware Activity,T1003,10.249.220.45,10.116.79.239,Malware Detection detected on HOST0114
ALT000265,2026-07-05 02:49:28.129773,EMP00002,HOST0045,Medium,Suspicious PowerShell,T1486,192.168.92.55,10.138.61.30,Credential Dumping detected on HOST0045
ALT000266,2026-06-29 05:57:28.129773,EMP00276,HOST0104,Medium,Suspicious PowerShell,T1486,10.86.142.8,10.110.54.48,Failed Login detected on HOST0104
ALT000267,2026-07-02 13:29:28.129773,EMP00058,HOST0074,Critical,Malware Detection,T1059,10.75.93.227,10.218.133.23,Ransomware Activity detected on HOST0074
ALT000268,2026-06-26 10:22:28.129773,EMP00159,HOST0175,Critical,Suspicious PowerShell,T1486,10.250.177.124,10.207.97.207,Ransomware Activity detected on HOST0175
ALT000269,2026-07-02 07:14:28.129773,EMP00129,HOST0015,High,Data Exfiltration,T1059,10.117.184.183,10.132.205.15,Suspicious PowerShell detected on HOST0015
ALT000270,2026-07-24 15:02:28.129773,EMP00395,HOST0130,Low,Suspicious PowerShell,T1003,192.168.215.226,10.83.203.228,Data Exfiltration detected on HOST0130
ALT000271,2026-05-13 06:37:28.129773,EMP00394,HOST0089,Critical,Credential Dumping,T1078,172.18.197.160,10.95.189.117,Privilege Escalation detected on HOST0089
ALT000272,2026-04-30 17:19:28.129773,EMP00493,HOST0039,High,Failed Login,T1041,172.16.179.249,10.65.171.77,Data Exfiltration detected on HOST0039
ALT000273,2026-06-15 03:29:28.129773,EMP00280,HOST0115,Low,Credential Dumping,T1003,172.18.208.69,10.192.84.73,Data Exfiltration detected on HOST0115
ALT000274,2026-06-27 19:20:28.129773,EMP00458,HOST0153,Medium,Malware Detection,T1041,192.168.220.250,10.129.245.163,Credential Dumping detected on HOST0153
ALT000275,2026-06-05 22:27:28.129773,EMP00031,HOST0067,Low,Privilege Escalation,T1003,172.26.148.175,10.19.118.40,Credential Dumping detected on HOST0067
ALT000276,2026-05-16 22:35:28.129773,EMP00216,HOST0173,Low,Malware Detection,T1078,10.219.253.36,10.234.164.249,Data Exfiltration detected on HOST0173
ALT000277,2026-06-21 05:57:28.129773,EMP00264,HOST0090,Low,Suspicious PowerShell,T1562,172.30.238.182,10.252.180.72,Data Exfiltration detected on HOST0090
ALT000278,2026-06-11 22:16:28.129773,EMP00368,HOST0044,Critical,Ransomware Activity,T1486,172.30.182.145,10.39.112.40,Failed Login detected on HOST0044
ALT000279,2026-05-13 11:25:28.129773,EMP00275,HOST0127,Low,Privilege Escalation,T1041,172.16.163.23,10.175.121.58,Failed Login detected on HOST0127
ALT000280,2026-06-11 09:47:28.129773,EMP00355,HOST0089,Critical,Failed Login,T1486,172.18.197.160,10.223.37.153,Ransomware Activity detected on HOST0089
ALT000281,2026-05-08 17:40:28.129773,EMP00158,HOST0099,Medium,Malware Detection,T1021,172.27.107.244,10.151.200.33,Failed Login detected on HOST0099
ALT000282,2026-07-26 09:24:28.129773,EMP00280,HOST0153,Critical,Privilege Escalation,T1041,192.168.220.250,10.128.47.35,Ransomware Activity detected on HOST0153
ALT000283,2026-05-19 02:01:28.129773,EMP00426,HOST0031,Medium,Credential Dumping,T1078,10.191.194.96,10.214.94.208,Credential Dumping detected on HOST0031
ALT000284,2026-07-26 06:01:28.129773,EMP00180,HOST0041,Critical,Credential Dumping,T1078,172.19.148.238,10.203.121.46,Malware Detection detected on HOST0041
ALT000285,2026-05-05 18:15:28.129773,EMP00227,HOST0183,High,Credential Dumping,T1078,172.16.184.36,10.161.145.237,Privilege Escalation detected on HOST0183
ALT000286,2026-07-19 13:48:28.129773,EMP00261,HOST0103,High,Malware Detection,T1078,10.108.214.10,10.156.253.223,Malware Detection detected on HOST0103
ALT000287,2026-07-10 04:24:28.129773,EMP00471,HOST0155,Medium,Suspicious PowerShell,T1059,192.168.39.147,10.219.52.83,Credential Dumping detected on HOST0155
ALT000288,2026-06-08 21:50:28.129773,EMP00330,HOST0168,Critical,Malware Detection,T1041,192.168.37.49,10.78.108.199,Ransomware Activity detected on HOST0168
ALT000289,2026-05-24 00:55:28.129773,EMP00172,HOST0168,Critical,Suspicious PowerShell,T1021,192.168.37.49,10.22.152.156,Credential Dumping detected on HOST0168
ALT000290,2026-04-30 01:59:28.129773,EMP00124,HOST0196,Medium,Suspicious PowerShell,T1078,10.232.136.91,10.9.124.90,Ransomware Activity detected on HOST0196
